1684055136,1.2030
1684055125,1.2031
1684055126,1.3846
1684055127,1.1843
1684055128,1.5475
1684055129,1.3260
1684055130,1.2217
1684055131,1.0185
1684055132,0.8492
1684055133,0.7022
1684055134,0.4681
1684055135,0.6697
