1684055170,1.0072
1684055171,1.6567
1684055172,1.5422
1684055173,1.4419
1684055174,1.0980
1684055175,0.8294
1684055176,1.1698
1684055177,0.9171
1684055178,1.0396
1684055180,0.8203
1684055181,0.7698
1684055182,1.1151
