1684055155,1.4437
1684055156,2.2283
1684055157,1.7736
1684055158,0.8807
1684055159,1.1905
1684055160,1.6221
1684055161,0.7009
1684055163,1.0004
1684055164,0.9810
1684055165,0.6160
1684055166,0.6100
1684055167,0.7670
