1684055155,0.0028
1684055156,0.0000
1684055157,0.0032
1684055158,0.0000
1684055159,0.0020
1684055160,0.0000
1684055161,0.0012
1684055163,0.0000
1684055164,0.0017
1684055165,0.0000
1684055166,0.0010
1684055167,0.0000
