1684055140,0.0014
1684055141,0.0000
1684055142,0.0015
1684055143,0.0000
1684055144,0.0015
1684055145,0.0000
1684055146,0.0016
1684055147,0.0000
1684055148,0.0012
1684055149,0.0000
1684055151,0.0009
1684055152,0.0000
