1684055140,1.1105
1684055141,1.6274
1684055142,1.3040
1684055143,1.9476
1684055144,1.2689
1684055145,1.9712
1684055146,1.3326
1684055147,0.8723
1684055148,0.9990
1684055149,0.5578
1684055151,0.7727
1684055152,0.6420
