com.socialmedia.Main.main;com.socialmedia.utils.FileStorageUtils.writeUserData;java.lang.invoke.MethodHandleNatives.linkCallSite;java.lang.invoke.MethodHandleNatives.linkCallSiteImpl;java.lang.invoke.CallSite.makeSite;java.lang.invoke.BootstrapMethodInvoker.invoke;java.lang.invoke.Invokers$Holder.invokeExact_MT;java.lang.invoke.DelegatingMethodHandle$Holder.delegate;java.lang.invoke.DirectMethodHandle$Holder.invokeStatic;java.lang.invoke.StringConcatFactory.makeConcatWithConstants;java.lang.invoke.StringConcatFactory.generateMHInlineCopy;java.lang.invoke.StringConcatFactory.filterInPrependers;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.MethodType.methodType;java.lang.System.arraycopy,0.0162
com.socialmedia.Main.main;com.socialmedia.controller.ViewPostsCommand.execute;com.socialmedia.controller.posts.CommentPostCommand.execute;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,0.9500
com.socialmedia.Main.main;com.socialmedia.controller.ViewPostsCommand.execute;com.socialmedia.service.CommandFactory.getCommand;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,2.1922
com.socialmedia.Main.main;com.socialmedia.controller.ViewPostsCommand.execute;java.io.PrintStream.printf;java.io.PrintStream.format;java.io.PrintStream.implFormat;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.PrintStream.implWrite;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.lockedFlushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer;sun.nio.cs.StreamEncoder.writeBytes,0.0121
com.socialmedia.Main.main;com.socialmedia.service.CommandFactory.<init>;java.util.Scanner.<clinit>;java.util.regex.Pattern.compile;java.util.regex.Pattern.<init>;java.util.regex.Pattern.compile;java.util.regex.Pattern.expr;java.util.regex.Pattern.sequence;java.util.regex.Pattern.ALL;java.lang.invoke.MethodHandleNatives.linkCallSite;java.lang.invoke.MethodHandleNatives.linkCallSiteImpl;java.lang.invoke.CallSite.makeSite;java.lang.invoke.BootstrapMethodInvoker.invoke;java.lang.invoke.Invokers$Holder.invokeExact_MT;java.lang.invoke.DirectMethodHandle$Holder.invokeStatic;java.lang.invoke.LambdaMetafactory.metafactory;java.lang.invoke.InnerClassLambdaMetafactory.buildCallSite;java.lang.invoke.InnerClassLambdaMetafactory.spinInnerClass;java.lang.invoke.InnerClassLambdaMetafactory.generateInnerClass;jdk.internal.org.objectweb.asm.ClassWriter.visit;jdk.internal.org.objectweb.asm.SymbolTable.addConstantClass;jdk.internal.org.objectweb.asm.SymbolTable.addConstantUtf8Reference;jdk.internal.org.objectweb.asm.SymbolTable.addConstantUtf8;jdk.internal.org.objectweb.asm.ByteVector.putUTF8;jdk.internal.org.objectweb.asm.ByteVector.enlarge,0.0162
java.lang.ref.Reference$ReferenceHandler.run;java.lang.ref.Reference.processPendingReferences;java.lang.ref.Reference.waitForReferencePendingList,-0.0117
com.socialmedia.Main.main;com.socialmedia.controller.CreatePostCommand.execute;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,0.8765
com.socialmedia.Main.main;com.socialmedia.utils.FileStorageUtils.writePostData;java.lang.invoke.MethodHandleNatives.linkCallSite;java.lang.invoke.MethodHandleNatives.linkCallSiteImpl;java.lang.invoke.CallSite.makeSite;java.lang.invoke.BootstrapMethodInvoker.invoke;java.lang.invoke.Invokers$Holder.invokeExact_MT;java.lang.invoke.DelegatingMethodHandle$Holder.delegate;java.lang.invoke.DirectMethodHandle$Holder.invokeStatic;java.lang.invoke.StringConcatFactory.makeConcatWithConstants;java.lang.invoke.StringConcatFactory.generateMHInlineCopy;java.lang.invoke.StringConcatFactory.filterInPrependers;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.MethodHandles.filterArgumentsWithCombiner;java.lang.invoke.MethodHandles.argumentsWithCombiner;java.lang.invoke.LambdaFormEditor.filterArgumentsForm;java.lang.invoke.LambdaFormEditor.makeArgumentCombinationForm;java.lang.invoke.LambdaForm$Name.<init>;java.lang.invoke.LambdaForm$NamedFunction.<init>,0.0162
com.socialmedia.Main.main;com.socialmedia.controller.ViewPostsCommand.execute;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,1.9934
com.socialmedia.Main.main;com.socialmedia.controller.SignUpCommand.execute;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,1.2290
