com.socialmedia.Main.main;com.socialmedia.controller.ViewPostsCommand.execute;com.socialmedia.controller.posts.CommentPostCommand.execute;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,1.2609
com.socialmedia.Main.main;com.socialmedia.controller.ViewPostsCommand.execute;com.socialmedia.service.CommandFactory.getCommand;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,2.2776
com.socialmedia.Main.main;com.socialmedia.utils.FileStorageUtils.writePostData;java.lang.invoke.MethodHandleNatives.linkCallSite;java.lang.invoke.MethodHandleNatives.linkCallSiteImpl;java.lang.invoke.Invokers.linkToTargetMethod;java.lang.invoke.Invokers.callSiteForm;java.lang.invoke.LambdaForm$Name.<init>;java.lang.invoke.LambdaForm$NamedFunction.<init>;java.lang.invoke.Invokers.basicInvoker;java.lang.invoke.DirectMethodHandle.make;java.lang.invoke.DirectMethodHandle.make;java.lang.invoke.DirectMethodHandle.make,0.0252
com.socialmedia.Main.main;com.socialmedia.utils.FileStorageUtils.writeUserData;java.lang.invoke.MethodHandleNatives.linkCallSite;java.lang.invoke.MethodHandleNatives.linkCallSiteImpl;java.lang.invoke.CallSite.makeSite;java.lang.invoke.BootstrapMethodInvoker.invoke;java.lang.invoke.Invokers$Holder.invokeExact_MT;java.lang.invoke.DelegatingMethodHandle$Holder.delegate;java.lang.invoke.DirectMethodHandle$Holder.invokeStatic;java.lang.invoke.StringConcatFactory.makeConcatWithConstants;java.lang.invoke.StringConcatFactory.generateMHInlineCopy;java.lang.invoke.StringConcatFactory.filterInPrependers;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.StringConcatFactory.prepender;java.lang.invoke.MethodHandles.filterArgumentsWithCombiner;java.lang.invoke.MethodHandles.argumentsWithCombiner;java.lang.invoke.LambdaFormEditor.filterArgumentsForm;java.lang.invoke.LambdaFormEditor$TransformKey.of;java.lang.invoke.LambdaFormEditor$TransformKey.packedBytes,0.0252
com.socialmedia.Main.main;com.socialmedia.utils.FileStorageUtils.writeUserData;java.io.BufferedWriter.close;java.io.BufferedWriter.implClose;java.io.OutputStreamWriter.close;sun.nio.cs.StreamEncoder.close;sun.nio.cs.StreamEncoder.lockedClose;sun.nio.cs.StreamEncoder.implClose;sun.nio.cs.StreamEncoder.writeBytes;java.io.FileOutputStream.write;java.io.FileOutputStream.writeBytes,0.0252
com.socialmedia.Main.main;com.socialmedia.service.CommandFactory.<init>;java.util.Scanner.<clinit>;java.util.regex.Pattern.compile;java.util.regex.Pattern.<init>;java.util.regex.Pattern.compile;java.util.regex.Pattern.expr;java.util.regex.Pattern.sequence;java.util.regex.Pattern.clazz;java.util.regex.Pattern.range;java.util.regex.Pattern.family;java.util.regex.CharPredicates.forProperty;java.lang.invoke.MethodHandleNatives.linkMethodHandleConstant;java.lang.invoke.MethodHandles$Lookup.linkMethodHandleConstant;java.util.concurrent.ConcurrentHashMap.put;java.util.concurrent.ConcurrentHashMap.putVal;java.lang.invoke.MemberName.hashCode;java.lang.Byte.<init>;java.lang.Number.<init>,0.0252
com.socialmedia.Main.main;com.socialmedia.service.CommandFactory.getCommand;com.socialmedia.service.CommandFactory.handleLoggedInCommands;java.lang.invoke.MethodHandleNatives.linkCallSite;java.lang.invoke.MethodHandleNatives.linkCallSiteImpl;java.lang.invoke.CallSite.makeSite;java.lang.invoke.BootstrapMethodInvoker.invoke;java.lang.invoke.Invokers$Holder.invokeExact_MT;java.lang.invoke.DelegatingMethodHandle$Holder.delegate;java.lang.invoke.DirectMethodHandle$Holder.invokeStatic;java.lang.invoke.StringConcatFactory.makeConcatWithConstants;java.lang.invoke.StringConcatFactory.generateMHInlineCopy;java.lang.invoke.StringConcatFactory.filterInPrependers;java.lang.invoke.MethodHandles.filterArgumentsWithCombiner;java.lang.invoke.MethodHandles.argumentsWithCombiner;java.lang.invoke.BoundMethodHandle$Species_L.copyWithExtendL;java.lang.invoke.DirectMethodHandle$Holder.invokeStatic;java.lang.invoke.BoundMethodHandle$Species_LL.make;java.lang.invoke.BoundMethodHandle$Species_LL.<init>;java.lang.invoke.BoundMethodHandle.<init>;java.lang.invoke.MethodHandle.<init>;java.lang.invoke.LambdaForm.prepare;java.lang.invoke.LambdaForm.compileToBytecode;java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode;java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes;java.lang.invoke.InvokerBytecodeGenerator.clinit;jdk.internal.org.objectweb.asm.ClassWriter.visitField;jdk.internal.org.objectweb.asm.FieldWriter.<init>;jdk.internal.org.objectweb.asm.FieldVisitor.<init>;jdk.internal.org.objectweb.asm.FieldVisitor.<init>,0.0281
java.lang.ref.Reference$ReferenceHandler.run;java.lang.ref.Reference.processPendingReferences;java.lang.ref.Reference.waitForReferencePendingList,0.0035
com.socialmedia.Main.main;com.socialmedia.controller.CreatePostCommand.execute;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,1.5458
com.socialmedia.Main.main;com.socialmedia.controller.ViewPostsCommand.execute;java.util.Scanner.nextLine;java.util.Scanner.findWithinHorizon;java.util.Scanner.readInput;java.io.InputStreamReader.read;java.io.Reader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.lockedRead;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.implRead;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,2.6240
