1684055110,0.0030
1684055111,0.0000
1684055112,0.0032
1684055113,0.0000
1684055114,0.0032
1684055115,0.0000
1684055116,0.0015
1684055117,0.0000
1684055118,0.0021
1684055119,0.0000
1684055120,0.0034
1684055122,0.0000
